,股票代码,股票名称,最新价格,涨跌额,涨跌幅,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率,总市值,流通市值
3720,688190.SH,云路股份,65.6,-0.37,-0.56,3080.0,20191485.0,3.93,67.35,64.76,66.0,65.97,0.44,1.18,51.37,4.21,7872000000.0,1711613683.0
3721,688209.SH,英集芯,21.19,-0.12,-0.56,29772.0,62908251.0,3.99,21.69,20.84,21.23,21.31,0.56,8.11,38.24,5.4,8899800000.0,777796156.0
3722,300252.SZ,金信诺,7.06,-0.04,-0.56,41241.0,29176581.0,2.39,7.18,7.01,7.16,7.1,0.77,1.0,129.37,1.75,4074706068.0,2904057209.0
3723,002277.SZ,友阿股份,3.53,-0.02,-0.56,454569.0,162813051.0,4.51,3.68,3.52,3.54,3.55,1.03,3.26,20.49,0.74,4921429984.0,4921429984.0
3724,002912.SZ,中新赛克,21.16,-0.12,-0.56,7844.0,16602104.0,2.44,21.45,20.93,21.29,21.28,0.57,0.67,-16.73,2.25,3662165601.0,2469265586.0
3725,300692.SZ,中环环保,7.03,-0.04,-0.57,49704.0,34992095.0,1.84,7.12,6.99,7.09,7.07,0.55,1.33,16.4,1.48,2978965586.0,2633271839.0
3726,300299.SZ,富春股份,5.27,-0.03,-0.57,154346.0,81072667.0,2.45,5.34,5.21,5.28,5.3,0.52,2.39,74.59,6.79,3642779386.0,3409951866.0
3727,300018.SZ,中元股份,5.24,-0.03,-0.57,33448.0,17521277.0,1.9,5.3,5.2,5.29,5.27,0.57,0.83,-27.28,2.18,2519557249.0,2122679926.0
3728,300930.SZ,屹通新材,22.69,-0.13,-0.57,4092.0,9285336.0,2.32,23.0,22.47,23.0,22.82,0.83,1.39,20.88,3.04,2269000000.0,669355000.0
3729,600602.SH,云赛智联,6.98,-0.04,-0.57,214520.0,150145768.0,2.56,7.11,6.93,7.06,7.02,0.6,2.0,32.52,2.11,9546360716.0,7498634870.0
3730,003030.SZ,祖名股份,20.89,-0.12,-0.57,3958.0,8327086.0,2.81,21.37,20.78,21.2,21.01,0.7,0.72,83.96,2.59,2606654200.0,1154276950.0
3731,600600.SH,青岛啤酒,85.11,-0.49,-0.57,35552.0,302728480.0,2.22,86.5,84.6,85.59,85.6,0.45,0.51,25.78,4.81,116120236432.0,59229207943.0
3732,300271.SZ,华宇软件,6.92,-0.04,-0.57,104624.0,72417467.0,2.59,7.03,6.85,6.97,6.96,0.67,1.45,-20.42,0.87,5737171133.0,4978949280.0
3733,003007.SZ,直真科技,20.76,-0.12,-0.57,52325.0,108702539.0,3.45,21.18,20.46,20.88,20.88,0.52,14.18,-19.24,2.79,2159040000.0,765874951.0
3734,688039.SH,当虹科技,32.83,-0.19,-0.58,8874.0,29304506.0,5.06,34.22,32.55,32.85,33.02,0.96,1.8,-43.97,1.74,2636790695.0,1622877511.0
3735,605488.SH,福莱新材,20.7,-0.12,-0.58,10306.0,21367004.0,3.17,21.07,20.41,20.65,20.82,1.19,3.44,31.95,2.4,2522015550.0,621000000.0
3736,600636.SH,国新文化,6.88,-0.04,-0.58,24031.0,16431451.0,3.18,6.95,6.73,6.87,6.92,0.95,0.55,369.3,1.2,3074925769.0,3030289361.0
3737,002248.SZ,华东数控,6.88,-0.04,-0.58,102186.0,70294532.0,2.6,6.98,6.8,6.88,6.92,0.65,3.32,129.09,31.02,2115569728.0,2115569728.0
3738,688207.SH,格灵深瞳-U,25.76,-0.15,-0.58,12699.0,32650491.0,3.05,26.18,25.39,25.91,25.91,0.55,2.98,-81.36,2.08,4765105897.0,1096002940.0
3739,300143.SZ,盈康生命,8.58,-0.05,-0.58,38953.0,33467733.0,4.29,8.84,8.47,8.73,8.63,0.64,0.71,57.14,3.06,5509792946.0,4683362018.0
3740,300747.SZ,锐科激光,30.81,-0.18,-0.58,23048.0,70765467.0,3.55,31.46,30.36,31.39,30.99,0.84,0.61,160.66,4.43,13433884035.0,11587149057.0
3741,605399.SH,晨光新材,41.04,-0.24,-0.58,18818.0,77989598.0,4.77,42.65,40.68,41.86,41.28,0.77,2.89,9.98,4.15,7584602400.0,2670794554.0
3742,688233.SH,神工股份,59.84,-0.35,-0.58,17975.0,106814377.0,3.82,60.88,58.58,59.78,60.19,0.78,2.16,47.97,6.54,9574400000.0,4988151876.0
3743,301052.SZ,果麦文化,35.75,-0.21,-0.58,9788.0,34930007.0,4.14,36.62,35.13,36.3,35.96,0.68,5.43,153.5,4.65,2575427748.0,643857500.0
3744,300113.SZ,顺网科技,10.21,-0.06,-0.58,62230.0,63436549.0,2.43,10.35,10.1,10.34,10.27,0.75,1.29,56.56,2.94,7088672720.0,4940082352.0
3745,300459.SZ,汤姆猫,3.4,-0.02,-0.58,509643.0,173550249.0,3.22,3.48,3.37,3.45,3.42,0.72,1.73,16.37,3.2,11953757193.0,10020121596.0
3746,300432.SZ,富临精工,22.09,-0.13,-0.59,269654.0,594351840.0,3.6,22.5,21.7,22.4,22.22,0.86,3.7,21.19,4.24,17892019581.0,16095939844.0
3747,688500.SH,慧辰股份,22.08,-0.13,-0.59,2748.0,6095338.0,2.97,22.56,21.9,22.18,22.21,0.81,0.65,-161.51,1.39,1639981181.0,936738237.0
3748,688060.SH,云涌科技,42.45,-0.25,-0.59,1629.0,6924989.0,2.06,43.1,42.22,42.9,42.7,0.63,0.63,104.93,2.63,2547000000.0,1100584170.0
3749,601233.SH,桐昆股份,15.25,-0.09,-0.59,187028.0,286488784.0,2.87,15.62,15.18,15.44,15.34,0.95,0.82,6.12,0.99,36769572268.0,34884848314.0
3750,600588.SH,用友网络,18.61,-0.11,-0.59,119587.0,222749756.0,2.78,18.98,18.46,18.9,18.72,0.47,0.37,-40.64,5.88,63921841122.0,60322544947.0
3751,688050.SH,爱博医疗,186.0,-1.1,-0.59,3527.0,65771613.0,2.46,189.64,185.03,187.1,187.1,0.5,0.51,83.3,11.25,19555904592.0,12903666300.0
3752,600512.SH,腾达建设,3.38,-0.02,-0.59,835988.0,285005616.0,4.41,3.51,3.36,3.41,3.4,0.65,5.23,-7.82,0.92,5404291572.0,5404291572.0
3753,300405.SZ,科隆股份,6.76,-0.04,-0.59,17044.0,11485546.0,2.21,6.83,6.68,6.83,6.8,0.61,1.13,-178.51,1.97,1503891495.0,1020279492.0
3754,603232.SH,格尔软件,10.1,-0.06,-0.59,18724.0,18892961.0,2.26,10.23,10.0,10.17,10.16,0.74,0.81,-10.46,1.75,2340392533.0,2340392533.0
3755,301028.SZ,东亚机械,10.08,-0.06,-0.59,14303.0,14456798.0,2.27,10.25,10.02,10.18,10.14,0.72,1.51,20.57,3.34,3819432960.0,957600000.0
3756,002731.SZ,萃华珠宝,13.44,-0.08,-0.59,26601.0,35744158.0,4.66,13.83,13.2,13.53,13.52,0.8,1.11,29.64,2.61,3442736640.0,3215129434.0
3757,603808.SH,歌力思,10.0,-0.06,-0.6,41055.0,41146958.0,2.09,10.16,9.95,10.08,10.06,0.7,1.11,19.59,1.27,3690928780.0,3690928780.0
3758,603131.SH,上海沪工,13.28,-0.08,-0.6,106973.0,141875377.0,3.52,13.49,13.02,13.42,13.36,1.29,3.36,98.83,3.04,4222815063.0,4222815063.0
3759,002049.SZ,紫光国微,188.86,-1.14,-0.6,41797.0,790112304.0,3.32,193.16,186.85,191.0,190.0,0.78,0.69,54.0,15.08,114611595653.0,114611595653.0
3760,000692.SZ,惠天热电,3.31,-0.02,-0.6,49233.0,16253413.0,3.3,3.37,3.26,3.34,3.33,0.9,0.92,-0.63,-2.81,1763677151.0,1763658532.0
3761,002390.SZ,信邦制药,4.93,-0.03,-0.6,263932.0,130239214.0,5.24,5.11,4.85,5.0,4.96,1.38,1.68,34.0,1.49,9994237052.0,7729621793.0
3762,605287.SH,德才股份,26.26,-0.16,-0.61,10171.0,26593244.0,2.31,26.42,25.81,26.13,26.42,0.7,4.07,15.38,1.68,2626000000.0,656500000.0
3763,000792.SZ,盐湖股份,27.89,-0.17,-0.61,422771.0,1187589888.0,2.46,28.49,27.8,28.21,28.06,0.82,0.78,10.83,11.75,151522930382.0,151411340819.0
3764,300674.SZ,宇信科技,14.75,-0.09,-0.61,45095.0,66587254.0,2.56,15.04,14.66,14.9,14.84,0.52,0.7,1642.74,2.72,10496485521.0,9541610449.0
3765,000066.SZ,中国长城,9.82,-0.06,-0.61,258074.0,253077821.0,2.63,9.99,9.73,9.95,9.88,0.41,0.88,-67.74,2.33,31677347034.0,28870669257.0
3766,603171.SH,税友股份,26.1,-0.16,-0.61,7571.0,19788796.0,2.25,26.5,25.91,26.26,26.26,0.71,1.87,86.99,4.31,10593729000.0,1059399000.0
3767,300383.SZ,光环新网,9.77,-0.06,-0.61,140549.0,136968563.0,2.85,9.93,9.65,9.83,9.83,0.63,0.92,22.7,1.33,17562482115.0,14946829646.0
3768,603115.SH,海星股份,21.16,-0.13,-0.61,19907.0,42194809.0,3.33,21.69,20.98,21.43,21.29,0.52,3.83,19.82,2.48,5061472000.0,1100320000.0
3769,688595.SH,芯海科技,66.48,-0.41,-0.61,13563.0,90865266.0,5.53,69.38,65.68,68.55,66.89,0.9,2.58,1644.69,6.56,6648000000.0,3498824118.0
3770,301185.SZ,鸥玛软件,17.83,-0.11,-0.61,17487.0,31334689.0,2.9,18.24,17.72,17.86,17.94,0.39,4.81,140.38,2.86,2735435808.0,648675013.0
3771,300089.SZ,*ST文化,3.24,-0.02,-0.61,14412.0,4639728.0,2.76,3.27,3.18,3.2,3.26,0.58,0.36,-18.44,-5.08,1558624259.0,1314231260.0
3772,300139.SZ,晓程科技,8.07,-0.05,-0.62,41449.0,33420353.0,2.09,8.15,7.98,8.14,8.12,0.64,1.78,-11.01,2.21,2211180000.0,1876977292.0
3773,601890.SH,亚星锚链,6.45,-0.04,-0.62,105673.0,68078263.0,2.77,6.55,6.37,6.48,6.49,0.69,1.1,58.26,1.95,6188130000.0,6188130000.0
3774,002951.SZ,金时科技,8.06,-0.05,-0.62,15878.0,12734401.0,3.33,8.17,7.9,8.11,8.11,0.8,0.39,852.05,2.09,3264300000.0,3264300000.0
3775,000881.SZ,中广核技,8.05,-0.05,-0.62,64607.0,51884090.0,2.1,8.13,7.96,8.13,8.1,0.72,0.84,49.94,1.24,7610677811.0,6208060252.0
3776,603836.SH,海程邦达,19.27,-0.12,-0.62,24733.0,47704576.0,1.96,19.5,19.12,19.38,19.39,0.79,4.82,12.12,1.8,3954883017.0,988743700.0
3777,605178.SH,时空科技,22.33,-0.14,-0.62,6612.0,14821145.0,2.89,22.8,22.15,22.62,22.47,0.98,1.07,-51.4,1.09,2216288228.0,1386313636.0
3778,300655.SZ,晶瑞电材,25.49,-0.16,-0.62,47104.0,120270074.0,2.65,25.99,25.31,25.71,25.65,0.68,1.64,69.11,4.99,8836964684.0,7339542373.0
3779,002303.SZ,美盈森,3.18,-0.02,-0.63,91169.0,28976582.0,2.5,3.23,3.15,3.22,3.2,0.76,0.96,29.58,1.01,4869609318.0,3027731281.0
3780,300732.SZ,设研院,14.29,-0.09,-0.63,143406.0,202913423.0,4.59,14.57,13.91,14.54,14.38,0.8,5.34,21.42,1.43,3916365071.0,3840700965.0
3781,002922.SZ,伊戈尔,12.64,-0.08,-0.63,44306.0,56059540.0,2.75,12.85,12.5,12.71,12.72,0.59,1.6,26.79,2.27,3745490551.0,3505084969.0
3782,300148.SZ,天舟文化,3.15,-0.02,-0.63,156581.0,49391253.0,2.52,3.2,3.12,3.18,3.17,0.78,2.02,-111.96,1.78,2631318930.0,2442764274.0
3783,301109.SZ,军信股份,26.77,-0.17,-0.63,35073.0,93526066.0,1.86,26.97,26.47,26.78,26.94,0.51,6.21,19.66,1.55,7317311800.0,1511274972.0
3784,300079.SZ,数码视讯,4.71,-0.03,-0.63,169716.0,79921153.0,2.74,4.79,4.66,4.78,4.74,0.7,1.34,514.71,1.69,6730631740.0,5966874672.0
3785,688090.SH,瑞松科技,26.64,-0.17,-0.63,2354.0,6259251.0,2.69,27.06,26.34,27.06,26.81,0.68,0.51,60.12,1.88,1794486064.0,1232656776.0
3786,300077.SZ,国民技术,15.65,-0.1,-0.63,137957.0,216363470.0,2.16,15.9,15.56,15.9,15.75,0.56,2.52,94.19,5.57,9275191600.0,8551632630.0
3787,000595.SZ,宝塔实业,3.13,-0.02,-0.63,85201.0,26568638.0,2.54,3.17,3.09,3.15,3.15,0.41,0.75,-67.65,4.81,3563994426.0,3562077614.0
3788,301237.SZ,和顺科技,34.42,-0.22,-0.64,7953.0,27634290.0,2.71,35.31,34.37,35.04,34.64,0.65,4.19,23.45,1.81,2753600000.0,652865239.0
3789,000977.SZ,浪潮信息,25.02,-0.16,-0.64,115991.0,290722416.0,2.14,25.43,24.89,25.3,25.18,0.49,0.8,27.23,2.54,36372107176.0,36349269946.0
3790,003027.SZ,同兴环保,17.18,-0.11,-0.64,7946.0,13651002.0,2.49,17.39,16.96,17.39,17.29,0.71,1.21,17.73,1.39,2277020020.0,1129499100.0
3791,603898.SH,好莱客,9.29,-0.06,-0.64,9742.0,9039615.0,2.35,9.39,9.17,9.27,9.35,0.53,0.31,17.67,1.12,2891764110.0,2891764110.0
3792,600163.SH,中闽能源,7.71,-0.05,-0.64,171991.0,132959995.0,2.45,7.85,7.66,7.83,7.76,0.6,1.49,12.65,2.76,14672100263.0,8898583893.0
3793,605189.SH,富春染织,20.04,-0.13,-0.64,14006.0,28118653.0,2.83,20.45,19.88,20.18,20.17,0.78,4.49,23.95,1.64,2500992000.0,625248000.0
3794,002007.SZ,华兰生物,16.94,-0.11,-0.65,138557.0,234846414.0,4.16,17.42,16.71,17.15,17.05,0.95,0.88,33.04,3.12,30904772338.0,26623673483.0
3795,000400.SZ,许继电气,16.88,-0.11,-0.65,226563.0,382472304.0,4.12,17.36,16.66,17.33,16.99,0.8,2.25,42.29,1.79,17020564976.0,17019368167.0
3796,688113.SH,联测科技,39.76,-0.26,-0.65,977.0,3892687.0,1.92,40.27,39.5,39.96,40.02,0.65,0.24,27.47,3.57,2532712000.0,1601652080.0
3797,601968.SH,宝钢包装,6.11,-0.04,-0.65,21922.0,13416221.0,2.28,6.2,6.06,6.16,6.15,0.5,0.24,26.98,1.9,6922869353.0,5530359178.0
3798,002851.SZ,麦格米特,19.84,-0.13,-0.65,17632.0,34872950.0,3.15,20.13,19.5,20.07,19.97,0.95,0.43,33.59,3.11,9871775765.0,8143449024.0
3799,605369.SH,拱东医疗,115.89,-0.76,-0.65,2018.0,23676953.0,5.98,121.86,114.88,115.08,116.65,0.72,0.72,34.33,8.76,13052356937.0,3244920000.0
3800,300895.SZ,铜牛信息,28.79,-0.19,-0.66,17923.0,51585042.0,2.59,29.17,28.42,29.0,28.98,0.5,3.34,93.66,2.86,3350124742.0,1547120791.0
3801,300333.SZ,兆日科技,6.06,-0.04,-0.66,47477.0,28747827.0,3.11,6.17,5.98,6.1,6.1,0.64,1.43,-28.71,2.5,2036160000.0,2018722756.0
3802,688356.SH,键凯科技,187.76,-1.24,-0.66,2234.0,41608523.0,4.93,192.98,183.66,192.98,189.0,0.43,0.63,53.81,10.18,11265600000.0,6616201074.0
3803,300618.SZ,寒锐钴业,52.95,-0.35,-0.66,25847.0,137039065.0,2.4,53.8,52.52,53.29,53.3,0.68,0.96,23.61,3.35,16394227510.0,14230651168.0
3804,600640.SH,新国脉,9.07,-0.06,-0.66,20852.0,18951410.0,1.97,9.2,9.02,9.13,9.13,0.7,0.26,-175.7,1.74,7216962176.0,7216962176.0
3805,300384.SZ,三联虹普,16.62,-0.11,-0.66,18462.0,30839231.0,2.51,16.97,16.55,16.8,16.73,0.6,0.84,22.34,2.41,5295105990.0,3649789777.0
3806,603657.SH,春光科技,13.59,-0.09,-0.66,33516.0,46428089.0,7.82,14.54,13.47,13.68,13.68,1.1,2.49,31.24,1.78,1863984015.0,1826496000.0
3807,600873.SH,梅花生物,9.03,-0.06,-0.66,286756.0,259468866.0,1.98,9.17,8.99,9.12,9.09,0.8,0.93,6.04,2.36,27980537950.0,27980537950.0
3808,600893.SH,航发动力,39.12,-0.26,-0.66,123730.0,482836432.0,2.97,39.77,38.6,39.73,39.38,0.56,0.53,393.47,2.78,104278046591.0,91120920737.0
3809,600864.SH,哈投股份,4.51,-0.03,-0.66,122159.0,55079831.0,2.64,4.59,4.47,4.53,4.54,0.7,0.59,-4.92,0.74,9383373045.0,9383373045.0
3810,688317.SH,之江生物,37.5,-0.25,-0.66,36241.0,136429267.0,3.47,38.47,37.16,38.0,37.75,0.48,2.96,6.63,1.78,7301413125.0,4585219050.0
3811,688368.SH,晶丰明源,148.46,-0.99,-0.66,2053.0,30443159.0,3.61,152.49,147.1,151.51,149.45,0.44,1.2,-203.38,4.81,9338695179.0,2546650179.0
3812,300408.SZ,三环集团,28.42,-0.19,-0.66,91983.0,261978717.0,2.31,28.8,28.14,28.52,28.61,0.65,0.53,27.37,3.27,54466855284.0,49758240768.0
3813,300229.SZ,拓尔思,10.46,-0.07,-0.66,74293.0,77832620.0,2.37,10.62,10.37,10.56,10.53,0.66,1.04,88.99,3.14,7476464023.0,7461776572.0
3814,301196.SZ,唯科科技,35.85,-0.24,-0.67,5470.0,19695514.0,2.22,36.48,35.68,36.16,36.09,0.66,1.85,24.99,1.53,4474080000.0,1060754035.0
3815,002235.SZ,安妮股份,4.48,-0.03,-0.67,172650.0,77342999.0,2.44,4.53,4.42,4.51,4.51,0.53,3.15,173.57,2.12,2596483832.0,2456273908.0
3816,301086.SZ,鸿富瀚,54.95,-0.37,-0.67,3260.0,17930023.0,2.11,55.69,54.52,55.32,55.32,1.05,2.17,26.09,1.82,3297000000.0,824250000.0
3817,301151.SZ,冠龙节能,25.08,-0.17,-0.67,72087.0,178737697.0,4.48,25.4,24.27,25.05,25.25,0.56,18.1,45.05,2.11,4205271193.0,999051944.0
3818,002105.SZ,信隆健康,7.37,-0.05,-0.67,47502.0,35221884.0,2.56,7.54,7.35,7.45,7.42,0.7,1.29,14.96,3.02,2715845000.0,2715845000.0
3819,002956.SZ,西麦食品,13.26,-0.09,-0.67,10340.0,13730763.0,3.6,13.6,13.12,13.47,13.35,0.73,1.08,26.28,2.15,2969450102.0,1269144196.0
3820,002679.SZ,福建金森,10.31,-0.07,-0.67,20652.0,21263705.0,3.08,10.49,10.17,10.43,10.38,0.48,0.88,-37.38,3.26,2430644360.0,2430644360.0
3821,002979.SZ,雷赛智能,16.16,-0.11,-0.68,11526.0,18590739.0,3.13,16.47,15.96,16.2,16.27,0.61,0.73,22.09,4.34,4873856000.0,2546446615.0
3822,002095.SZ,生意宝,13.19,-0.09,-0.68,54528.0,71817896.0,3.01,13.41,13.01,13.37,13.28,0.59,2.17,142.83,3.65,3333376800.0,3319682032.0
3823,688219.SH,会通股份,8.79,-0.06,-0.68,8193.0,7213058.0,2.71,8.92,8.68,8.88,8.85,0.83,0.32,32.39,2.34,4037103125.0,2251569233.0
3824,688151.SH,华强科技,21.92,-0.15,-0.68,6996.0,15384592.0,2.72,22.4,21.8,22.22,22.07,0.63,1.01,25.08,1.75,7551440000.0,1525463808.0
3825,300579.SZ,数字认证,35.06,-0.24,-0.68,25664.0,89990692.0,3.37,35.89,34.7,35.87,35.3,0.75,1.47,754.41,7.54,6310800000.0,6120796677.0
3826,605368.SH,蓝天燃气,13.13,-0.09,-0.68,15901.0,20942664.0,1.82,13.33,13.09,13.3,13.22,0.53,0.96,7.92,2.12,6075277260.0,2184344549.0
3827,002396.SZ,星网锐捷,21.87,-0.15,-0.68,70256.0,153461828.0,2.36,22.15,21.63,22.05,22.02,0.49,1.2,26.56,2.65,12756339680.0,12756339680.0
3828,300203.SZ,聚光科技,18.95,-0.13,-0.68,27488.0,51972718.0,6.08,19.68,18.52,19.48,19.08,0.65,0.61,-36.31,2.48,8575204730.0,8565915440.0
3829,002082.SZ,万邦德,8.73,-0.06,-0.68,44100.0,38549643.0,3.53,8.93,8.62,8.8,8.79,0.7,1.22,54.44,2.05,5397085297.0,3144652829.0
3830,002878.SZ,元隆雅图,17.41,-0.12,-0.68,33743.0,58840849.0,2.74,17.7,17.22,17.69,17.53,0.68,1.79,10.51,3.83,3885404342.0,3283766624.0
3831,605589.SH,圣泉集团,23.17,-0.16,-0.69,22513.0,52120869.0,3.17,23.59,22.85,23.27,23.33,1.24,2.78,35.76,2.22,17951578456.0,1878160200.0
3832,002508.SZ,老板电器,28.94,-0.2,-0.69,51170.0,147937910.0,2.85,29.45,28.62,29.14,29.14,0.7,0.55,18.67,3.05,27464756007.0,27056028602.0
3833,600248.SH,陕西建工,5.75,-0.04,-0.69,561151.0,322299552.0,3.28,5.84,5.65,5.77,5.79,0.67,4.17,6.88,1.28,21211073145.0,7728442566.0
3834,002585.SZ,双星新材,14.36,-0.1,-0.69,195141.0,279495216.0,2.56,14.52,14.15,14.52,14.46,0.76,2.22,11.56,1.76,16604153301.0,12633080272.0
3835,600787.SH,中储股份,5.74,-0.04,-0.69,496932.0,283419504.0,2.25,5.77,5.64,5.73,5.78,0.76,2.29,9.64,0.97,12572415820.0,12456256801.0
3836,300489.SZ,光智科技,14.35,-0.1,-0.69,10159.0,14571151.0,5.4,14.88,14.1,14.45,14.45,0.66,0.75,-18.22,5.09,1953393750.0,1940048250.0
3837,603233.SH,大参林,28.6,-0.2,-0.69,26172.0,74941005.0,3.19,29.2,28.28,28.93,28.8,0.62,0.33,14.72,3.99,22620590764.0,22552923450.0
3838,688778.SH,厦钨新能,71.41,-0.5,-0.7,8073.0,57505743.0,3.45,72.87,70.39,71.96,71.91,0.66,1.49,21.71,4.56,17964775586.0,3867192983.0
3839,002930.SZ,宏川智慧,18.5,-0.13,-0.7,8041.0,14882543.0,2.63,18.79,18.3,18.66,18.63,0.81,0.19,38.16,3.67,8271951842.0,7855661216.0
3840,300435.SZ,中泰股份,14.23,-0.1,-0.7,40207.0,57219279.0,2.09,14.4,14.1,14.25,14.33,0.62,1.3,21.56,2.1,5381647969.0,4413939252.0
3841,603712.SH,七一二,28.4,-0.2,-0.7,23192.0,65689943.0,2.83,28.86,28.05,28.7,28.6,0.57,0.3,255.07,6.03,21924800000.0,21924800000.0
3842,300187.SZ,永清环保,5.68,-0.04,-0.7,51765.0,29394280.0,2.8,5.77,5.61,5.73,5.72,0.96,0.8,113.24,2.34,3660760937.0,3656528639.0
3843,002273.SZ,水晶光电,9.94,-0.07,-0.7,154513.0,153177750.0,2.4,10.08,9.84,10.03,10.01,0.67,1.14,30.29,1.78,13822884277.0,13445914091.0
3844,000927.SZ,中国铁物,2.84,-0.02,-0.7,452724.0,127754560.0,3.15,2.87,2.78,2.81,2.86,0.84,1.2,20.35,2.17,17183004340.0,10686434207.0
3845,001203.SZ,大中矿业,11.35,-0.08,-0.7,35388.0,40160092.0,1.75,11.49,11.29,11.48,11.43,0.73,0.64,9.58,3.15,17115800000.0,6242511407.0
3846,601669.SH,中国电建,7.07,-0.05,-0.7,1409330.0,995211536.0,2.39,7.17,7.0,7.08,7.12,0.94,1.26,9.78,1.15,108164177620.0,78790918888.0
3847,002275.SZ,桂林三金,12.71,-0.09,-0.7,51783.0,66260420.0,5.0,13.22,12.58,12.67,12.8,1.13,0.99,15.62,2.53,7501442000.0,6677195488.0
3848,300867.SZ,圣元环保,21.13,-0.15,-0.7,18275.0,38684203.0,2.02,21.44,21.01,21.35,21.28,0.65,1.18,19.69,1.74,5741888450.0,3267063908.0
3849,688208.SH,道通科技,30.99,-0.22,-0.7,22087.0,68443419.0,3.62,31.65,30.52,31.51,31.21,0.67,0.81,55.19,4.75,13974835909.0,8486661859.0
3850,603421.SH,鼎信通讯,7.04,-0.05,-0.71,76075.0,53535804.0,5.08,7.24,6.88,7.08,7.09,0.59,1.17,-11.32,1.46,4591421197.0,4591421197.0
3851,300993.SZ,玉马遮阳,22.48,-0.16,-0.71,15797.0,35704582.0,2.39,22.9,22.36,22.73,22.64,0.6,4.8,27.48,2.54,2960166400.0,740041600.0
3852,002017.SZ,东信和平,9.82,-0.07,-0.71,42771.0,41999776.0,3.24,10.0,9.68,10.0,9.89,0.55,0.96,129.86,3.03,4384493345.0,4373021297.0
3853,300772.SZ,运达股份,16.83,-0.12,-0.71,170283.0,286388352.0,3.83,17.16,16.51,16.93,16.95,0.57,5.54,20.4,3.2,9128327315.0,5174556395.0
3854,603711.SH,香飘飘,11.2,-0.08,-0.71,14389.0,16153319.0,2.13,11.4,11.16,11.35,11.28,0.66,0.35,-19.48,1.59,4649274560.0,4600352960.0
3855,601611.SH,中国核建,8.34,-0.06,-0.71,133060.0,110797962.0,1.9,8.39,8.23,8.39,8.4,0.54,0.51,13.06,1.67,22089720559.0,21893244337.0
3856,002576.SZ,通达动力,9.73,-0.07,-0.71,25768.0,25078224.0,2.14,9.84,9.63,9.8,9.8,0.73,1.57,39.72,1.5,1606423000.0,1599760421.0
3857,300797.SZ,钢研纳克,12.5,-0.09,-0.71,11636.0,14566029.0,2.07,12.69,12.43,12.58,12.59,0.66,1.52,52.13,3.59,3102500000.0,954587288.0
3858,300672.SZ,国科微,65.2,-0.47,-0.72,36422.0,237733253.0,3.23,66.52,64.4,66.0,65.67,0.72,2.1,-129.84,7.8,11874308825.0,11284320676.0
3859,605050.SH,福然德,11.09,-0.08,-0.72,49150.0,54522770.0,2.86,11.27,10.95,11.15,11.17,0.82,3.24,17.14,1.5,4824150000.0,1680135000.0
3860,000636.SZ,风华高科,16.61,-0.12,-0.72,91749.0,152296999.0,2.51,16.87,16.45,16.75,16.73,0.67,1.02,26.65,1.59,19217989435.0,14869821974.0
3861,600712.SH,南宁百货,4.15,-0.03,-0.72,217304.0,91094203.0,5.26,4.32,4.1,4.18,4.18,1.04,4.03,-138.39,2.56,2260319744.0,2235008276.0
3862,603855.SH,华荣股份,22.11,-0.16,-0.72,11562.0,25671868.0,1.66,22.38,22.01,22.29,22.27,0.65,0.34,31.06,4.1,7463761140.0,7419010500.0
3863,600976.SH,健民集团,42.82,-0.31,-0.72,27891.0,120379864.0,3.8,44.2,42.56,43.58,43.13,0.45,1.83,18.51,3.98,6568528052.0,6518754041.0
3864,600399.SH,抚顺特钢,15.19,-0.11,-0.72,196382.0,298585008.0,3.2,15.55,15.06,15.32,15.3,0.4,1.0,87.68,5.04,29956199000.0,29956199000.0
3865,300792.SZ,壹网壹创,33.1,-0.24,-0.72,43361.0,142880648.0,2.79,33.38,32.45,33.06,33.34,0.56,3.79,38.07,2.96,7900126711.0,3783764305.0
3866,000858.SZ,五粮液,156.94,-1.14,-0.72,152556.0,2401106192.0,2.42,159.87,156.05,159.6,158.08,0.77,0.39,14.07,5.54,609179560305.0,609162258611.0
3867,002690.SZ,美亚光电,17.89,-0.13,-0.72,38281.0,69250475.0,3.05,18.42,17.87,18.02,18.02,1.11,0.89,34.71,7.74,15774478876.0,7734468177.0
3868,603396.SH,金辰股份,52.21,-0.38,-0.72,23013.0,120170344.0,3.56,53.5,51.63,52.59,52.59,0.64,1.98,54.35,4.24,6071661811.0,6056353839.0
3869,002880.SZ,卫光生物,24.71,-0.18,-0.72,5229.0,12925362.0,3.05,25.17,24.41,25.14,24.89,0.51,0.23,55.3,3.12,5604228000.0,5604228000.0
3870,603456.SH,九洲药业,50.53,-0.37,-0.73,88839.0,442185904.0,6.19,51.5,48.35,51.22,50.9,1.36,1.07,50.72,8.72,42160267899.0,41951477939.0
3871,688700.SH,东威科技,59.95,-0.44,-0.73,7144.0,43039642.0,5.03,62.16,59.12,61.24,60.39,0.79,2.04,55.9,10.92,8824640000.0,2095852000.0
3872,002565.SZ,顺灏股份,4.08,-0.03,-0.73,193302.0,79179865.0,2.68,4.18,4.07,4.16,4.11,0.38,1.83,-374.09,2.25,4324754802.0,4304785164.0
